Timestamp Temperature(°C) Humidity(%)
2024-09-23 05:20:20 25.84 51.38
2024-09-23 05:20:22 25.83 51.34
2024-09-23 05:20:23 25.83 51.37
2024-09-23 05:20:25 25.82 51.34
2024-09-23 05:20:26 25.84 51.42
2024-09-23 05:20:28 25.84 51.43
2024-09-23 05:20:29 25.84 51.42
2024-09-23 05:20:31 25.85 51.46
2024-09-23 05:20:32 25.82 51.41
2024-09-23 05:20:34 25.82 51.38
2024-09-23 05:20:35 25.83 51.48
2024-09-23 05:20:37 25.83 51.44
2024-09-23 05:20:38 25.85 51.41
2024-09-23 05:20:40 25.83 51.45
2024-09-23 05:20:41 25.85 51.43
2024-09-23 05:20:43 25.83 51.41
2024-09-23 05:20:44 25.84 51.40
2024-09-23 05:20:46 25.84 51.40
2024-09-23 05:20:47 25.84 51.39
2024-09-23 05:20:49 25.84 51.40
2024-09-23 05:20:50 25.84 51.36
2024-09-23 05:20:52 25.81 51.33
2024-09-23 05:20:53 25.84 51.40
2024-09-23 05:20:55 25.82 51.35
2024-09-23 05:20:56 25.82 51.29
2024-09-23 05:20:58 25.81 51.34
2024-09-23 05:21:00 25.82 51.37
2024-09-23 05:21:01 25.81 51.30
2024-09-23 05:21:03 25.83 51.33
2024-09-23 05:21:04 25.82 51.34
2024-09-23 05:21:06 25.83 51.34
2024-09-23 05:21:07 25.80 51.28
2024-09-23 05:21:09 25.83 51.35
2024-09-23 05:21:10 25.82 51.34
2024-09-23 05:21:12 25.82 51.36
2024-09-23 05:21:13 25.81 51.34
2024-09-23 05:21:15 25.83 51.36
2024-09-23 05:21:16 25.81 51.36
2024-09-23 05:21:18 25.82 51.39
2024-09-23 05:21:19 25.82 51.34
2024-09-23 05:21:21 25.82 51.39
2024-09-23 05:21:22 25.83 51.41
2024-09-23 05:21:24 25.83 51.42
2024-09-23 05:21:25 25.80 51.35
2024-09-23 05:21:27 25.81 51.44
2024-09-23 05:21:28 25.82 51.42
2024-09-23 05:21:30 25.82 51.41
2024-09-23 05:21:31 25.81 51.39
2024-09-23 05:21:33 25.80 51.42
2024-09-23 05:21:34 25.79 51.46
2024-09-23 05:21:36 25.80 51.43
2024-09-23 05:21:37 25.80 51.41
2024-09-23 05:21:39 25.80 51.41
2024-09-23 05:21:40 25.80 51.42
2024-09-23 05:21:42 25.80 51.45
2024-09-23 05:21:43 25.79 51.41
2024-09-23 05:21:45 25.82 51.42
2024-09-23 05:21:46 25.80 51.44
2024-09-23 05:21:48 25.79 51.41
2024-09-23 05:21:49 25.81 51.33
2024-09-23 05:21:51 25.79 51.37
2024-09-23 05:21:52 25.81 51.35
2024-09-23 05:21:54 25.80 51.34
2024-09-23 05:21:55 25.78 51.32
2024-09-23 05:21:57 25.78 51.30
2024-09-23 05:21:58 25.79 51.28
2024-09-23 05:22:00 25.78 51.23
2024-09-23 05:22:02 25.78 51.25
2024-09-23 05:22:03 25.80 51.25
2024-09-23 05:22:05 25.79 51.24
2024-09-23 05:22:06 25.79 51.28
2024-09-23 05:22:08 25.78 51.26
2024-09-23 05:22:09 25.81 51.30
2024-09-23 05:22:11 25.78 51.30
2024-09-23 05:22:12 25.79 51.24
2024-09-23 05:22:14 25.79 51.26
2024-09-23 05:22:15 25.77 51.29
2024-09-23 05:22:17 25.78 51.30
2024-09-23 05:22:18 25.77 51.28
2024-09-23 05:22:20 25.78 51.33
2024-09-23 05:22:21 25.78 51.33
2024-09-23 05:22:23 25.78 51.32
2024-09-23 05:22:24 25.76 51.34
2024-09-23 05:22:26 25.78 51.34
2024-09-23 05:22:27 25.77 51.31
2024-09-23 05:22:29 25.79 51.37
2024-09-23 05:22:30 25.79 51.39
2024-09-23 05:22:32 25.79 51.39
2024-09-23 05:22:33 25.78 51.37
2024-09-23 05:22:35 25.77 51.36
2024-09-23 05:22:36 25.77 51.37
2024-09-23 05:22:38 25.79 51.42
2024-09-23 05:22:39 25.77 51.41
2024-09-23 05:22:41 25.78 51.39
2024-09-23 05:22:42 25.77 51.41
2024-09-23 05:22:44 25.77 51.37
2024-09-23 05:22:45 25.78 51.42
2024-09-23 05:22:47 25.77 51.36
2024-09-23 05:22:48 25.78 51.34
2024-09-23 05:22:50 25.75 51.30
2024-09-23 05:22:51 25.75 51.28
2024-09-23 05:22:53 25.77 51.28
2024-09-23 05:22:54 25.77 51.21
2024-09-23 05:22:56 25.76 51.17
2024-09-23 05:22:57 25.77 51.17
2024-09-23 05:22:59 25.76 51.16
2024-09-23 05:23:00 25.77 51.16
2024-09-23 05:23:02 25.76 51.15
2024-09-23 05:23:04 25.77 51.16
2024-09-23 05:23:05 25.74 51.15
2024-09-23 05:23:07 25.75 51.13
2024-09-23 05:23:08 25.74 51.11
2024-09-23 05:23:10 25.75 51.10
2024-09-23 05:23:11 25.76 51.12
2024-09-23 05:23:13 25.76 51.15
2024-09-23 05:23:14 25.74 51.14
2024-09-23 05:23:16 25.75 51.18
2024-09-23 05:23:17 25.75 51.16
2024-09-23 05:23:19 25.77 51.18
2024-09-23 05:23:20 25.74 51.16
2024-09-23 05:23:22 25.77 51.24
2024-09-23 05:23:23 25.76 51.22
2024-09-23 05:23:25 25.76 51.24
2024-09-23 05:23:26 25.75 51.27
2024-09-23 05:23:28 25.75 51.28
2024-09-23 05:23:29 25.74 51.30
2024-09-23 05:23:31 25.74 51.29
2024-09-23 05:23:32 25.73 51.30
2024-09-23 05:23:34 25.73 51.35
2024-09-23 05:23:35 25.73 51.32
2024-09-23 05:23:37 25.75 51.30
2024-09-23 05:23:38 25.73 51.33
2024-09-23 05:23:40 25.74 51.33
2024-09-23 05:23:41 25.73 51.32
2024-09-23 05:23:43 25.73 51.33
2024-09-23 05:23:44 25.73 51.31
2024-09-23 05:23:46 25.72 51.30
2024-09-23 05:23:47 25.73 51.33
2024-09-23 05:23:49 25.72 51.34
2024-09-23 05:23:50 25.73 51.28
2024-09-23 05:23:52 25.72 51.28
2024-09-23 05:23:53 25.74 51.23
2024-09-23 05:23:55 25.74 51.21
2024-09-23 05:23:56 25.74 51.19
2024-09-23 05:23:58 25.74 51.20
2024-09-23 05:23:59 25.73 51.16
2024-09-23 05:24:01 25.74 51.17
2024-09-23 05:24:02 25.72 51.20
2024-09-23 05:24:04 25.73 51.17
2024-09-23 05:24:06 25.72 51.18
2024-09-23 05:24:07 25.73 51.17
2024-09-23 05:24:09 25.73 51.22
2024-09-23 05:24:10 25.73 51.17
2024-09-23 05:24:12 25.71 51.23
2024-09-23 05:24:13 25.73 51.22
2024-09-23 05:24:15 25.72 51.23
2024-09-23 05:24:16 25.72 51.24
2024-09-23 05:24:18 25.74 51.27
2024-09-23 05:24:19 25.71 51.25
2024-09-23 05:24:21 25.72 51.33
2024-09-23 05:24:22 25.71 51.29
2024-09-23 05:24:24 25.71 51.29
2024-09-23 05:24:25 25.72 51.30
2024-09-23 05:24:27 25.72 51.33
2024-09-23 05:24:28 25.72 51.39
2024-09-23 05:24:30 25.72 51.35
2024-09-23 05:24:31 25.72 51.35
2024-09-23 05:24:33 25.73 51.37
2024-09-23 05:24:34 25.70 51.39
2024-09-23 05:24:36 25.71 51.43
2024-09-23 05:24:37 25.70 51.43
2024-09-23 05:24:39 25.70 51.42
2024-09-23 05:24:40 25.70 51.41
2024-09-23 05:24:42 25.70 51.45
2024-09-23 05:24:43 25.71 51.45
2024-09-23 05:24:45 25.70 51.42
2024-09-23 05:24:46 25.72 51.41
2024-09-23 05:24:48 25.71 51.41
2024-09-23 05:24:49 25.69 51.32
2024-09-23 05:24:51 25.70 51.21
2024-09-23 05:24:52 25.70 51.21
2024-09-23 05:24:54 25.69 51.10
2024-09-23 05:24:55 25.67 51.09
2024-09-23 05:24:57 25.69 51.05
2024-09-23 05:24:58 25.68 51.05
2024-09-23 05:25:00 25.68 51.03
2024-09-23 05:25:01 25.69 51.01
2024-09-23 05:25:03 25.68 51.01
2024-09-23 05:25:05 25.66 51.08
2024-09-23 05:25:06 25.67 51.15
2024-09-23 05:25:08 25.68 51.11
2024-09-23 05:25:09 25.66 51.11
2024-09-23 05:25:11 25.66 51.11
2024-09-23 05:25:12 25.67 51.14
2024-09-23 05:25:14 25.67 51.14
2024-09-23 05:25:15 25.68 51.17
2024-09-23 05:25:17 25.67 51.22
2024-09-23 05:25:18 25.67 51.27
2024-09-23 05:25:20 25.67 51.25
2024-09-23 05:25:21 25.66 51.23
2024-09-23 05:25:23 25.66 51.26
2024-09-23 05:25:24 25.68 51.28
2024-09-23 05:25:26 25.67 51.33
2024-09-23 05:25:27 25.67 51.28
2024-09-23 05:25:29 25.67 51.31
2024-09-23 05:25:30 25.65 51.30
2024-09-23 05:25:32 25.66 51.33
2024-09-23 05:25:33 25.65 51.29
2024-09-23 05:25:35 25.66 51.29
2024-09-23 05:25:36 25.65 51.28
2024-09-23 05:25:38 25.65 51.31
2024-09-23 05:25:39 25.66 51.35
2024-09-23 05:25:41 25.65 51.34
2024-09-23 05:25:42 25.68 51.39
2024-09-23 05:25:44 25.66 51.38
2024-09-23 05:25:45 25.67 51.40
2024-09-23 05:25:47 25.65 51.36
2024-09-23 05:25:48 25.66 51.36
2024-09-23 05:25:50 25.65 51.25
2024-09-23 05:25:51 25.66 51.26
2024-09-23 05:25:53 25.66 51.24
2024-09-23 05:25:54 25.64 51.25
2024-09-23 05:25:56 25.64 51.26
2024-09-23 05:25:57 25.65 51.22
2024-09-23 05:25:59 25.65 51.22
2024-09-23 05:26:00 25.63 51.17
2024-09-23 05:26:02 25.64 51.19
2024-09-23 05:26:03 25.65 51.21
2024-09-23 05:26:05 25.64 51.23
2024-09-23 05:26:07 25.63 51.21
2024-09-23 05:26:08 25.63 51.27
2024-09-23 05:26:10 25.63 51.24
2024-09-23 05:26:11 25.65 51.23
2024-09-23 05:26:13 25.62 51.29
2024-09-23 05:26:14 25.62 51.28
2024-09-23 05:26:16 25.62 51.34
2024-09-23 05:26:17 25.63 51.31
2024-09-23 05:26:19 25.63 51.29
2024-09-23 05:26:20 25.62 51.30
2024-09-23 05:26:22 25.62 51.32
2024-09-23 05:26:23 25.63 51.37
2024-09-23 05:26:25 25.62 51.40
2024-09-23 05:26:26 25.63 51.37
2024-09-23 05:26:28 25.62 51.38
2024-09-23 05:26:29 25.61 51.36
2024-09-23 05:26:31 25.62 51.40
2024-09-23 05:26:32 25.62 51.38
2024-09-23 05:26:34 25.62 51.39
2024-09-23 05:26:35 25.61 51.40
2024-09-23 05:26:37 25.61 51.39
2024-09-23 05:26:38 25.62 51.40
2024-09-23 05:26:40 25.62 51.41
2024-09-23 05:26:41 25.61 51.40
2024-09-23 05:26:43 25.61 51.43
2024-09-23 05:26:44 25.62 51.44
